United States,Feb 25 2021,28387213
United States,Feb 26 2021,28460839
United States,Feb 27 2021,28528749
United States,Feb 28 2021,28580377
United States,Mar  1 2021,28631344
United States,Mar  2 2021,28686562
United States,Mar  3 2021,28752332
United States,Mar  4 2021,28818077
United States,Mar  5 2021,28882310
United States,Mar  6 2021,28939633
United States,Mar  7 2021,28983151
United States,Mar  8 2021,29026140
United States,Mar  9 2021,29080528
United States,Mar 10 2021,29142746
United States,Mar 11 2021,29203283
United States,Mar 12 2021,29266142
United States,Mar 13 2021,29319540
United States,Mar 14 2021,29366786
United States,Mar 15 2021,29410242
United States,Mar 16 2021,29462308
United States,Mar 17 2021,29524700
United States,Mar 18 2021,29587564
United States,Mar 19 2021,29649845
United States,Mar 20 2021,29708214
United States,Mar 21 2021,29753170
United States,Mar 22 2021,29801730
United States,Mar 23 2021,29860220
United States,Mar 24 2021,29927370
United States,Mar 25 2021,29993753
United States,Mar 26 2021,30070435
United States,Mar 27 2021,30133789
United States,Mar 28 2021,30186683
United States,Mar 29 2021,30244494
United States,Mar 30 2021,30306849
United States,Mar 31 2021,30378313
United States,Apr  1 2021,30452756
United States,Apr  2 2021,30522284
United States,Apr  3 2021,30587772
United States,Apr  4 2021,30632066
United States,Apr  5 2021,30688976
United States,Apr  6 2021,30752244
United States,Apr  7 2021,30830154
United States,Apr  8 2021,30905848
United States,Apr  9 2021,30984782
United States,Apr 10 2021,31052837
United States,Apr 11 2021,31106327
United States,Apr 12 2021,31168962
United States,Apr 13 2021,31241134
United States,Apr 14 2021,31313489
United States,Apr 15 2021,31388474
United States,Apr 16 2021,31459361
United States,Apr 17 2021,31537369
United States,Apr 18 2021,31586579
United States,Apr 19 2021,31622542
United States,Apr 20 2021,31681434
United States,Apr 21 2021,31745611
United States,Apr 22 2021,31807304
United States,Apr 23 2021,31871907
United States,Apr 24 2021,31923827
United States,Apr 25 2021,31964542
United States,Apr 26 2021,31995403
United States,Apr 27 2021,32046341
United States,Apr 28 2021,32101629
United States,Apr 29 2021,32158346
United States,Apr 30 2021,32213646
United States,May  1 2021,32261629
United States,May  2 2021,32298320
United States,May  3 2021,32331550
United States,May  4 2021,32374686
United States,May  5 2021,32419966
United States,May  6 2021,32463368
United States,May  7 2021,32507972
United States,May  8 2021,32544819
United States,May  9 2021,32572016
United States,May 10 2021,32596753
United States,May 11 2021,32630351
United States,May 12 2021,32666252
United States,May 13 2021,32707251
United States,May 14 2021,32742678
United States,May 15 2021,32772470
United States,May 16 2021,32793431
United States,May 17 2021,32812928
United States,May 18 2021,32840970
United States,May 19 2021,32868857
United States,May 20 2021,32896813
United States,May 21 2021,32925069
United States,May 22 2021,32947286
United States,May 23 2021,32963005
United States,May 24 2021,32979109
United States,May 25 2021,33002900
United States,May 26 2021,33026619
United States,May 27 2021,33049174
United States,May 28 2021,33073559
United States,May 29 2021,33089715
United States,May 30 2021,33101714
United States,May 31 2021,33110699
United States,Jun  1 2021,33119617
United States,Jun  2 2021,33135859
United States,Jun  3 2021,33154518
United States,Jun  4 2021,33173117
United States,Jun  5 2021,33187908
United States,Jun  6 2021,33198888
United States,Jun  7 2021,33208848
United States,Jun  8 2021,33223428
United States,Jun  9 2021,33242991
United States,Jun 10 2021,33259054
United States,Jun 11 2021,33273067
United States,Jun 12 2021,33285535
United States,Jun 13 2021,33294125
United States,Jun 14 2021,33302408
United States,Jun 15 2021,33315251
United States,Jun 16 2021,33328461
United States,Jun 17 2021,33341736
United States,Jun 18 2021,33353762
United States,Jun 19 2021,33366160
United States,Jun 20 2021,33375092
United States,Jun 21 2021,33383745
United States,Jun 22 2021,33397221
United States,Jun 23 2021,33411083
United States,Jun 24 2021,33426620
United States,Jun 25 2021,33441712
United States,Jun 26 2021,33454890
United States,Jun 27 2021,33465391
United States,Jun 28 2021,33476052
United States,Jun 29 2021,33491788
United States,Jun 30 2021,33503396
United States,Jul  1 2021,33522099
United States,Jul  2 2021,33538936
United States,Jul  3 2021,33551970
United States,Jul  4 2021,33562348
United States,Jul  5 2021,33571565
United States,Jul  6 2021,33591763
United States,Jul  7 2021,33614566
United States,Jul  8 2021,33798461
United States,Jul  9 2021,33826072
United States,Jul 10 2021,33846597
United States,Jul 11 2021,33863361
United States,Jul 12 2021,33892707
United States,Jul 13 2021,33927588
United States,Jul 14 2021,33966161
United States,Jul 15 2021,34006823
United States,Jul 16 2021,34049217
United States,Jul 17 2021,34080794
United States,Jul 18 2021,34109225
United States,Jul 19 2021,34154973
United States,Jul 20 2021,34206110
United States,Jul 21 2021,34267890
United States,Jul 22 2021,34341010
United States,Jul 23 2021,34409826
United States,Jul 24 2021,34463251
United States,Jul 25 2021,34506544
United States,Jul 26 2021,34578136
United States,Jul 27 2021,34664354
United States,Jul 28 2021,34753979
United States,Jul 29 2021,34853506
United States,Jul 30 2021,34958836
